Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Speed [GB/s],Algorithm,Best Algo
rand250,4.0,16,250,3.97,0.9839420654911839,AOSO2,
rand250,4.0,32,250,4.4,0.8877840909090908,AOSO2,
rand250,4.0,64,250,3.29,1.1873100303951367,AOSO2,
rand250,4.0,128,250,4.52,0.8642146017699115,AOSO2,
rand250,4.0,256,250,3.93,0.9939567430025446,AOSO2,
rand250,4.0,8,250,6.59,0.5927541729893778,BM,
rand250,4.0,16,250,3.38,1.1556952662721893,BM,
rand250,4.0,32,250,1.89,2.0667989417989423,BM,
rand250,4.0,64,250,2.03,1.9242610837438425,BM,
rand250,4.0,128,250,1.24,3.150201612903226,BM,
rand250,4.0,256,250,1.41,2.770390070921986,BM,
rand250,4.0,8,250,3.56,1.0972612359550562,BMH-SBNDM,
rand250,4.0,16,250,1.45,2.6939655172413794,BMH-SBNDM,
rand250,4.0,32,250,1.45,2.6939655172413794,BMH-SBNDM,
rand250,4.0,64,250,1.88,2.077792553191489,BMH-SBNDM,
rand250,4.0,128,250,2.08,1.8780048076923075,BMH-SBNDM,
rand250,4.0,256,250,1.71,2.284356725146199,BMH-SBNDM,
rand250,4.0,8,250,1.76,2.2194602272727275,BNDM,
rand250,4.0,16,250,1.02,3.829656862745098,BNDM,BNDM
rand250,4.0,32,250,1.59,2.456761006289308,BNDM,
rand250,4.0,64,250,1.44,2.712673611111111,BNDM,
rand250,4.0,128,250,0.9,4.340277777777778,BNDM,
rand250,4.0,256,250,1.1,3.5511363636363633,BNDM,
rand250,4.0,8,250,1.56,2.50400641025641,FAOSO4,
rand250,4.0,16,250,2.35,1.6622340425531914,FAOSO4,
rand250,4.0,32,250,2.36,1.6551906779661019,FAOSO4,
rand250,4.0,64,250,3.26,1.1982361963190185,FAOSO4,
rand250,4.0,128,250,2.42,1.6141528925619835,FAOSO4,
rand250,4.0,256,250,2.72,1.4361213235294117,FAOSO4,
rand250,4.0,8,250,2.71,1.441420664206642,FS,
rand250,4.0,16,250,2.47,1.5814777327935223,FS,
rand250,4.0,32,250,1.19,3.282563025210084,FS,
rand250,4.0,64,250,1.6,2.44140625,FS,
rand250,4.0,128,250,1.43,2.731643356643357,FS,
rand250,4.0,256,250,1.94,2.0135309278350517,FS,
rand250,4.0,8,250,0.99,3.945707070707071,FSBNDM,FSBNDM
rand250,4.0,16,250,1.38,2.830615942028986,FSBNDM,
rand250,4.0,32,250,0.93,4.200268817204301,FSBNDM,FSBNDM
rand250,4.0,64,250,1.41,2.770390070921986,FSBNDM,
rand250,4.0,128,250,0.79,4.9446202531645564,FSBNDM,FSBNDM
rand250,4.0,256,250,0.92,4.245923913043478,FSBNDM,
rand250,4.0,8,250,5.47,0.7141224862888482,HOR,
rand250,4.0,16,250,2.81,1.3901245551601424,HOR,
rand250,4.0,32,250,1.27,3.075787401574803,HOR,
rand250,4.0,64,250,1.58,2.4723101265822782,HOR,
rand250,4.0,128,250,1.42,2.750880281690141,HOR,
rand250,4.0,256,250,1.59,2.456761006289308,HOR,
rand250,4.0,8,250,6.93,0.5636724386724388,KR,
rand250,4.0,16,250,5.59,0.6987924865831843,KR,
rand250,4.0,32,250,6.4,0.6103515625,KR,
rand250,4.0,64,250,7.38,0.5293021680216803,KR,
rand250,4.0,128,250,6.22,0.6280144694533762,KR,
rand250,4.0,256,250,5.78,0.6758217993079584,KR,
rand250,4.0,8,250,2.74,1.4256386861313868,LBNDM,
rand250,4.0,16,250,1.13,3.456858407079646,LBNDM,
rand250,4.0,32,250,1.48,2.639358108108108,LBNDM,
rand250,4.0,64,250,0.98,3.985969387755102,LBNDM,LBNDM
rand250,4.0,128,250,1.34,2.915111940298507,LBNDM,
rand250,4.0,256,250,0.81,4.822530864197531,LBNDM,LBNDM
rand250,4.0,8,250,2.86,1.3658216783216786,RAITA,
rand250,4.0,16,250,2.03,1.9242610837438425,RAITA,
rand250,4.0,32,250,2.08,1.8780048076923075,RAITA,
rand250,4.0,64,250,1.55,2.5201612903225805,RAITA,
rand250,4.0,128,250,1.95,2.0032051282051286,RAITA,
rand250,4.0,256,250,1.91,2.045157068062827,RAITA,
rand250,4.0,8,250,6.57,0.594558599695586,SO,
rand250,4.0,16,250,4.57,0.8547592997811816,SO,
rand250,4.0,32,250,4.11,0.9504257907542578,SO,
rand250,4.0,64,250,3.77,1.0361405835543767,SO,
rand250,4.0,128,250,6.05,0.6456611570247934,SO,
rand250,4.0,256,250,4.82,0.8104253112033194,SO,
rand250,4.0,8,250,8.58,0.45527389277389274,TW,
rand250,4.0,16,250,10.38,0.37632466281310206,TW,
rand250,4.0,32,250,8.81,0.44338819523269013,TW,
rand250,4.0,64,250,9.94,0.39298289738430586,TW,
rand250,4.0,128,250,9.73,0.40146454265159304,TW,
rand250,4.0,256,250,7.83,0.49888250319284805,TW,
rand250,5.0,8,250,6.31,0.7738213153724247,AOSO2,
rand250,5.0,16,250,5.29,0.9230269376181475,AOSO2,
rand250,5.0,32,250,4.41,1.1072137188208617,AOSO2,
rand250,5.0,64,250,5.56,0.8782036870503598,AOSO2,
rand250,5.0,128,250,4.89,0.998530163599182,AOSO2,
rand250,5.0,256,250,5.72,0.853638548951049,AOSO2,
rand250,5.0,8,250,6.89,0.7086810595065313,BM,
rand250,5.0,16,250,4.36,1.1199111238532111,BM,
rand250,5.0,32,250,2.62,1.863668893129771,BM,
rand250,5.0,64,250,1.9,2.569901315789474,BM,
rand250,5.0,128,250,2.2,2.219460227272727,BM,
rand250,5.0,256,250,3.84,1.2715657552083335,BM,
rand250,5.0,8,250,5.33,0.9160999061913696,BMH-SBNDM,
rand250,5.0,16,250,2.34,2.0866720085470085,BMH-SBNDM,
rand250,5.0,32,250,1.85,2.639358108108108,BMH-SBNDM,
rand250,5.0,64,250,2.36,2.068988347457627,BMH-SBNDM,
rand250,5.0,128,250,1.41,3.4629875886524824,BMH-SBNDM,
rand250,5.0,256,250,2.93,1.6664889078498293,BMH-SBNDM,
rand250,5.0,8,250,3.18,1.5354756289308176,BNDM,
rand250,5.0,16,250,2.85,1.713267543859649,BNDM,
rand250,5.0,32,250,1.64,2.9773246951219514,BNDM,
rand250,5.0,64,250,1.66,2.941453313253012,BNDM,
rand250,5.0,128,250,2.14,2.2816880841121496,BNDM,
rand250,5.0,256,250,2.2,2.219460227272727,BNDM,
rand250,5.0,8,250,3.41,1.4319098240469208,FAOSO4,
rand250,5.0,16,250,3.23,1.5117066563467494,FAOSO4,
rand250,5.0,32,250,3.67,1.3304666212534062,FAOSO4,
rand250,5.0,64,250,2.05,2.3818597560975614,FAOSO4,
rand250,5.0,128,250,2.31,2.113771645021645,FAOSO4,
rand250,5.0,256,250,2.36,2.068988347457627,FAOSO4,
rand250,5.0,8,250,5.3,0.9212853773584906,FS,
rand250,5.0,16,250,2.4,2.0345052083333335,FS,
rand250,5.0,32,250,2.41,2.0260632780082983,FS,
rand250,5.0,64,250,1.55,3.1502016129032255,FS,
rand250,5.0,128,250,2.31,2.113771645021645,FS,
rand250,5.0,256,250,2.7,1.808449074074074,FS,
rand250,5.0,8,250,2.47,1.976847165991903,FSBNDM,
rand250,5.0,16,250,2.18,2.2398222477064222,FSBNDM,
rand250,5.0,32,250,1.13,4.321073008849559,FSBNDM,FSBNDM
rand250,5.0,64,250,1.53,3.1913807189542482,FSBNDM,FSBNDM
rand250,5.0,128,250,1.04,4.695012019230769,FSBNDM,FSBNDM
rand250,5.0,256,250,1.95,2.5040064102564106,FSBNDM,
rand250,5.0,8,250,6.36,0.7677378144654088,HOR,
rand250,5.0,16,250,3.14,1.5550358280254777,HOR,
rand250,5.0,32,250,3.46,1.411217485549133,HOR,
rand250,5.0,64,250,1.84,2.653702445652174,HOR,
rand250,5.0,128,250,2.2,2.219460227272727,HOR,
rand250,5.0,256,250,1.82,2.682864010989011,HOR,
rand250,5.0,8,250,10.78,0.4529510667903525,KR,
rand250,5.0,16,250,8.56,0.5704220210280374,KR,
rand250,5.0,32,250,8.4,0.5812872023809523,KR,
rand250,5.0,64,250,7.93,0.6157392812105927,KR,
rand250,5.0,128,250,9.73,0.5018306783144912,KR,
rand250,5.0,256,250,9.0,0.5425347222222222,KR,
rand250,5.0,8,250,1.92,2.543131510416667,LBNDM,LBNDM
rand250,5.0,16,250,1.91,2.5564463350785345,LBNDM,LBNDM
rand250,5.0,32,250,1.77,2.758651129943503,LBNDM,
rand250,5.0,64,250,1.74,2.8062140804597697,LBNDM,
rand250,5.0,128,250,1.75,2.7901785714285716,LBNDM,
rand250,5.0,256,250,1.48,3.299197635135135,LBNDM,LBNDM
rand250,5.0,8,250,3.86,1.2649773316062176,RAITA,
rand250,5.0,16,250,2.39,2.0430177824267783,RAITA,
rand250,5.0,32,250,1.57,3.1100716560509554,RAITA,
rand250,5.0,64,250,2.36,2.068988347457627,RAITA,
rand250,5.0,128,250,1.83,2.668203551912568,RAITA,
rand250,5.0,256,250,3.57,1.3677345938375352,RAITA,
rand250,5.0,8,250,6.63,0.7364724736048265,SO,
rand250,5.0,16,250,7.34,0.6652333106267031,SO,
rand250,5.0,32,250,6.44,0.7582006987577639,SO,
rand250,5.0,64,250,6.51,0.7500480030721967,SO,
rand250,5.0,128,250,6.5,0.7512019230769231,SO,
rand250,5.0,256,250,5.89,0.8290004244482173,SO,
rand250,5.0,8,250,10.94,0.44632655393053017,TW,
rand250,5.0,16,250,11.61,0.4205695521102498,TW,
rand250,5.0,32,250,10.67,0.45762066541705715,TW,
rand250,5.0,64,250,10.9,0.4479644495412844,TW,
rand250,5.0,128,250,12.19,0.40055885972108285,TW,
rand250,5.0,256,250,11.94,0.408945770519263,TW,
protein,1.0,8,19,0.58,1.683728448275862,AOSO2,
protein,1.0,16,19,1.06,0.9212853773584905,AOSO2,
protein,1.0,32,19,0.56,1.743861607142857,AOSO2,
protein,1.0,64,19,1.17,0.8346688034188035,AOSO2,
protein,1.0,128,19,1.37,0.7128193430656934,AOSO2,
protein,1.0,256,19,0.57,1.7132675438596492,AOSO2,
protein,1.0,8,19,1.95,0.5008012820512822,BM,
protein,1.0,16,19,0.65,1.502403846153846,BM,
protein,1.0,32,19,0.5,1.953125,BM,
protein,1.0,64,19,0.47,2.077792553191489,BM,
protein,1.0,128,19,0.41,2.381859756097561,BM,
protein,1.0,256,19,0.42,2.3251488095238093,BM,
protein,1.0,8,19,1.69,0.5778476331360947,BMH-SBNDM,
protein,1.0,16,19,0.97,1.0067654639175259,BMH-SBNDM,
protein,1.0,32,19,0.39,2.50400641025641,BMH-SBNDM,
protein,1.0,64,19,0.42,2.3251488095238093,BMH-SBNDM,
protein,1.0,128,19,0.39,2.50400641025641,BMH-SBNDM,
protein,1.0,256,19,0.4,2.44140625,BMH-SBNDM,
protein,1.0,8,19,0.89,1.0972612359550562,BNDM,
protein,1.0,16,19,0.55,1.7755681818181817,BNDM,
protein,1.0,32,19,0.83,1.176581325301205,BNDM,
protein,1.0,64,19,0.85,1.1488970588235294,BNDM,
protein,1.0,128,19,0.3,3.2552083333333335,BNDM,
protein,1.0,256,19,0.33,2.959280303030303,BNDM,BNDM
protein,1.0,8,19,0.48,2.0345052083333335,FAOSO4,
protein,1.0,16,19,0.33,2.959280303030303,FAOSO4,FAOSO4
protein,1.0,32,19,0.84,1.1625744047619047,FAOSO4,
protein,1.0,64,19,0.39,2.50400641025641,FAOSO4,
protein,1.0,128,19,0.35,2.7901785714285716,FAOSO4,
protein,1.0,256,19,0.35,2.7901785714285716,FAOSO4,
protein,1.0,8,19,0.75,1.3020833333333333,FS,
protein,1.0,16,19,0.62,1.575100806451613,FS,
protein,1.0,32,19,0.43,2.271075581395349,FS,
protein,1.0,64,19,0.39,2.50400641025641,FS,
protein,1.0,128,19,0.35,2.7901785714285716,FS,
protein,1.0,256,19,0.34,2.8722426470588234,FS,
protein,1.0,8,19,0.35,2.7901785714285716,FSBNDM,FSBNDM
protein,1.0,16,19,0.43,2.271075581395349,FSBNDM,
protein,1.0,32,19,0.74,1.319679054054054,FSBNDM,
protein,1.0,64,19,0.27,3.616898148148148,FSBNDM,FSBNDM
protein,1.0,128,19,0.23,4.245923913043478,FSBNDM,FSBNDM
protein,1.0,256,19,0.72,1.3563368055555556,FSBNDM,
protein,1.0,8,19,0.9,1.0850694444444444,HOR,
protein,1.0,16,19,0.59,1.6551906779661019,HOR,
protein,1.0,32,19,0.49,1.992984693877551,HOR,
protein,1.0,64,19,0.44,2.2194602272727275,HOR,
protein,1.0,128,19,0.38,2.569901315789474,HOR,
protein,1.0,256,19,0.39,2.50400641025641,HOR,
protein,1.0,8,19,1.95,0.5008012820512822,KR,
protein,1.0,16,19,1.9,0.5139802631578947,KR,
protein,1.0,32,19,1.62,0.6028163580246914,KR,
protein,1.0,64,19,1.02,0.9574142156862745,KR,
protein,1.0,128,19,0.93,1.0500672043010753,KR,
protein,1.0,256,19,0.92,1.0614809782608694,KR,
protein,1.0,8,19,0.89,1.0972612359550562,LBNDM,
protein,1.0,16,19,0.55,1.7755681818181817,LBNDM,
protein,1.0,32,19,0.38,2.569901315789474,LBNDM,LBNDM
protein,1.0,64,19,0.31,3.150201612903226,LBNDM,
protein,1.0,128,19,0.25,3.90625,LBNDM,
protein,1.0,256,19,0.7,1.3950892857142858,LBNDM,
protein,1.0,8,19,0.71,1.3754401408450705,RAITA,
protein,1.0,16,19,0.52,1.8780048076923075,RAITA,
protein,1.0,32,19,0.45,2.170138888888889,RAITA,
protein,1.0,64,19,0.41,2.381859756097561,RAITA,
protein,1.0,128,19,0.36,2.712673611111111,RAITA,
protein,1.0,256,19,0.34,2.8722426470588234,RAITA,
protein,1.0,8,19,1.22,0.8004610655737705,SO,
protein,1.0,16,19,0.95,1.0279605263157894,SO,
protein,1.0,32,19,1.27,0.7689468503937007,SO,
protein,1.0,64,19,0.79,1.2361550632911391,SO,
protein,1.0,128,19,0.68,1.4361213235294117,SO,
protein,1.0,256,19,0.7,1.3950892857142858,SO,
protein,1.0,8,19,2.0,0.48828125,TW,
protein,1.0,16,19,3.01,0.3244393687707641,TW,
protein,1.0,32,19,1.71,0.5710891812865497,TW,
protein,1.0,64,19,2.24,0.43596540178571425,TW,
protein,1.0,128,19,2.78,0.35128147482014394,TW,
protein,1.0,256,19,2.56,0.3814697265625,TW,
protein,2.0,8,19,2.84,0.6877200704225352,AOSO2,
protein,2.0,16,19,2.1,0.9300595238095237,AOSO2,
protein,2.0,32,19,2.65,0.7370283018867925,AOSO2,
protein,2.0,64,19,1.65,1.1837121212121213,AOSO2,
protein,2.0,128,19,2.69,0.7260687732342008,AOSO2,
protein,2.0,256,19,1.18,1.6551906779661019,AOSO2,
protein,2.0,8,19,2.6,0.751201923076923,BM,
protein,2.0,16,19,1.76,1.1097301136363638,BM,
protein,2.0,32,19,2.03,0.9621305418719213,BM,
protein,2.0,64,19,1.06,1.842570754716981,BM,
protein,2.0,128,19,1.44,1.3563368055555556,BM,
protein,2.0,256,19,1.35,1.446759259259259,BM,
protein,2.0,8,19,2.9,0.6734913793103449,BMH-SBNDM,
protein,2.0,16,19,0.97,2.0135309278350517,BMH-SBNDM,BMH-SBNDM
protein,2.0,32,19,0.82,2.381859756097561,BMH-SBNDM,
protein,2.0,64,19,1.46,1.3377568493150684,BMH-SBNDM,
protein,2.0,128,19,1.33,1.4685150375939848,BMH-SBNDM,
protein,2.0,256,19,1.26,1.5500992063492063,BMH-SBNDM,
protein,2.0,8,19,2.78,0.7025629496402879,BNDM,
protein,2.0,16,19,1.59,1.228380503144654,BNDM,
protein,2.0,32,19,0.73,2.675513698630137,BNDM,
protein,2.0,64,19,0.62,3.150201612903226,BNDM,
protein,2.0,128,19,0.67,2.915111940298507,BNDM,
protein,2.0,256,19,0.62,3.150201612903226,BNDM,
protein,2.0,8,19,1.41,1.385195035460993,FAOSO4,
protein,2.0,16,19,1.16,1.683728448275862,FAOSO4,
protein,2.0,32,19,0.74,2.639358108108108,FAOSO4,
protein,2.0,64,19,0.71,2.750880281690141,FAOSO4,
protein,2.0,128,19,0.72,2.712673611111111,FAOSO4,
protein,2.0,256,19,0.71,2.750880281690141,FAOSO4,
protein,2.0,8,19,2.44,0.8004610655737705,FS,
protein,2.0,16,19,1.51,1.2934602649006623,FS,
protein,2.0,32,19,1.38,1.415307971014493,FS,
protein,2.0,64,19,0.77,2.536525974025974,FS,
protein,2.0,128,19,1.25,1.5625,FS,
protein,2.0,256,19,0.7,2.7901785714285716,FS,
protein,2.0,8,19,1.26,1.5500992063492063,FSBNDM,FSBNDM
protein,2.0,16,19,1.02,1.914828431372549,FSBNDM,
protein,2.0,32,19,0.51,3.829656862745098,FSBNDM,FSBNDM
protein,2.0,64,19,0.47,4.155585106382978,FSBNDM,FSBNDM
protein,2.0,128,19,0.48,4.069010416666667,FSBNDM,FSBNDM
protein,2.0,256,19,0.47,4.155585106382978,FSBNDM,
protein,2.0,8,19,2.81,0.6950622775800712,HOR,
protein,2.0,16,19,2.16,0.904224537037037,HOR,
protein,2.0,32,19,1.45,1.3469827586206897,HOR,
protein,2.0,64,19,0.85,2.297794117647059,HOR,
protein,2.0,128,19,1.34,1.4575559701492535,HOR,
protein,2.0,256,19,0.78,2.50400641025641,HOR,
protein,2.0,8,19,3.62,0.5395372928176796,KR,
protein,2.0,16,19,2.83,0.6901501766784452,KR,
protein,2.0,32,19,2.92,0.6688784246575342,KR,
protein,2.0,64,19,4.4,0.4438920454545454,KR,
protein,2.0,128,19,3.02,0.6467301324503312,KR,
protein,2.0,256,19,2.38,0.820640756302521,KR,
protein,2.0,8,19,2.93,0.6665955631399317,LBNDM,
protein,2.0,16,19,1.63,1.1982361963190185,LBNDM,
protein,2.0,32,19,1.16,1.683728448275862,LBNDM,
protein,2.0,64,19,0.54,3.616898148148148,LBNDM,
protein,2.0,128,19,0.56,3.487723214285714,LBNDM,
protein,2.0,256,19,0.46,4.245923913043478,LBNDM,LBNDM
protein,2.0,8,19,2.94,0.664328231292517,RAITA,
protein,2.0,16,19,2.0,0.9765625,RAITA,
protein,2.0,32,19,1.32,1.4796401515151516,RAITA,
protein,2.0,64,19,0.77,2.536525974025974,RAITA,
protein,2.0,128,19,0.77,2.536525974025974,RAITA,
protein,2.0,256,19,0.73,2.675513698630137,RAITA,
protein,2.0,8,19,2.02,0.9668935643564356,SO,
protein,2.0,16,19,2.07,0.9435386473429952,SO,
protein,2.0,32,19,1.93,1.0119818652849741,SO,
protein,2.0,64,19,2.61,0.748323754789272,SO,
protein,2.0,128,19,1.87,1.0444518716577538,SO,
protein,2.0,256,19,1.38,1.415307971014493,SO,
protein,2.0,8,19,5.13,0.38072612085769986,TW,
protein,2.0,16,19,6.12,0.31913807189542487,TW,
protein,2.0,32,19,6.03,0.3239013266998341,TW,
protein,2.0,64,19,5.92,0.3299197635135135,TW,
protein,2.0,128,19,5.69,0.3432557117750439,TW,
protein,2.0,256,19,6.14,0.31809853420195444,TW,
protein,4.0,8,20,4.3,0.9084302325581395,AOSO2,
protein,4.0,16,20,4.65,0.8400537634408601,AOSO2,
protein,4.0,32,20,4.25,0.9191176470588235,AOSO2,
protein,4.0,64,20,5.28,0.7398200757575758,AOSO2,
protein,4.0,128,20,4.24,0.9212853773584905,AOSO2,
protein,4.0,256,20,4.42,0.8837669683257918,AOSO2,
protein,4.0,8,20,7.88,0.4957170050761421,BM,
protein,4.0,16,20,4.21,0.9278503562945368,BM,
protein,4.0,32,20,3.59,1.0880919220055711,BM,
protein,4.0,64,20,3.32,1.176581325301205,BM,
protein,4.0,128,20,2.7,1.446759259259259,BM,
protein,4.0,256,20,3.17,1.2322555205047319,BM,
protein,4.0,8,20,4.35,0.8979885057471265,BMH-SBNDM,
protein,4.0,16,20,2.66,1.4685150375939848,BMH-SBNDM,
protein,4.0,32,20,3.26,1.1982361963190185,BMH-SBNDM,
protein,4.0,64,20,2.08,1.8780048076923075,BMH-SBNDM,
protein,4.0,128,20,2.11,1.8513033175355451,BMH-SBNDM,
protein,4.0,256,20,2.15,1.816860465116279,BMH-SBNDM,
protein,4.0,8,20,7.49,0.5215287049399199,BNDM,
protein,4.0,16,20,3.38,1.1556952662721893,BNDM,
protein,4.0,32,20,2.4,1.6276041666666667,BNDM,
protein,4.0,64,20,2.72,1.4361213235294117,BNDM,
protein,4.0,128,20,2.25,1.736111111111111,BNDM,
protein,4.0,256,20,2.34,1.669337606837607,BNDM,
protein,4.0,8,20,3.4,1.1488970588235294,FAOSO4,
protein,4.0,16,20,1.9,2.0559210526315788,FAOSO4,
protein,4.0,32,20,2.08,1.8780048076923075,FAOSO4,
protein,4.0,64,20,1.88,2.077792553191489,FAOSO4,
protein,4.0,128,20,2.91,1.3423539518900343,FAOSO4,
protein,4.0,256,20,1.97,1.9828680203045683,FAOSO4,
protein,4.0,8,20,5.45,0.7167431192660549,FS,
protein,4.0,16,20,4.07,0.9597665847665847,FS,
protein,4.0,32,20,3.3,1.1837121212121213,FS,
protein,4.0,64,20,2.97,1.31523569023569,FS,
protein,4.0,128,20,1.43,2.731643356643357,FS,
protein,4.0,256,20,1.98,1.9728535353535355,FS,
protein,4.0,8,20,2.99,1.306438127090301,FSBNDM,FSBNDM
protein,4.0,16,20,1.21,3.228305785123967,FSBNDM,FSBNDM
protein,4.0,32,20,1.06,3.685141509433962,FSBNDM,FSBNDM
protein,4.0,64,20,0.99,3.945707070707071,FSBNDM,FSBNDM
protein,4.0,128,20,1.95,2.0032051282051286,FSBNDM,
protein,4.0,256,20,1.41,2.770390070921986,FSBNDM,FSBNDM
protein,4.0,8,20,6.1,0.6403688524590164,HOR,
protein,4.0,16,20,3.92,0.9964923469387755,HOR,
protein,4.0,32,20,3.53,1.106586402266289,HOR,
protein,4.0,64,20,3.13,1.248003194888179,HOR,
protein,4.0,128,20,2.64,1.4796401515151516,HOR,
protein,4.0,256,20,2.56,1.52587890625,HOR,
protein,4.0,8,20,6.97,0.5604375896700143,KR,
protein,4.0,16,20,6.85,0.5702554744525548,KR,
protein,4.0,32,20,8.05,0.4852484472049689,KR,
protein,4.0,64,20,6.47,0.6037480680061824,KR,
protein,4.0,128,20,6.48,0.6028163580246914,KR,
protein,4.0,256,20,7.15,0.5463286713286712,KR,
protein,4.0,8,20,4.93,0.792342799188641,LBNDM,
protein,4.0,16,20,4.22,0.9256516587677726,LBNDM,
protein,4.0,32,20,2.51,1.5562749003984064,LBNDM,
protein,4.0,64,20,1.69,2.3113905325443787,LBNDM,
protein,4.0,128,20,1.36,2.8722426470588234,LBNDM,LBNDM
protein,4.0,256,20,1.93,2.0239637305699483,LBNDM,
protein,4.0,8,20,4.5,0.8680555555555555,RAITA,
protein,4.0,16,20,3.56,1.0972612359550562,RAITA,
protein,4.0,32,20,2.77,1.4101985559566788,RAITA,
protein,4.0,64,20,1.59,2.456761006289308,RAITA,
protein,4.0,128,20,2.42,1.6141528925619835,RAITA,
protein,4.0,256,20,1.94,2.0135309278350517,RAITA,
protein,4.0,8,20,5.06,0.7719861660079053,SO,
protein,4.0,16,20,4.5,0.8680555555555555,SO,
protein,4.0,32,20,6.12,0.6382761437908497,SO,
protein,4.0,64,20,4.64,0.841864224137931,SO,
protein,4.0,128,20,5.84,0.6688784246575342,SO,
protein,4.0,256,20,5.25,0.744047619047619,SO,
protein,4.0,8,20,13.02,0.30001920122887865,TW,
protein,4.0,16,20,11.19,0.3490840035746202,TW,
protein,4.0,32,20,11.22,0.348150623885918,TW,
protein,4.0,64,20,12.4,0.31502016129032256,TW,
protein,4.0,128,20,10.38,0.37632466281310206,TW,
protein,4.0,256,20,10.21,0.38259059745347695,TW,
protein,6.8,8,20,7.44,0.892557123655914,AOSO2,
protein,6.8,16,20,7.52,0.883061835106383,AOSO2,
protein,6.8,32,20,6.75,0.9837962962962962,AOSO2,
protein,6.8,64,20,7.61,0.8726182654402102,AOSO2,
protein,6.8,128,20,7.35,0.9034863945578232,AOSO2,
protein,6.8,256,20,7.86,0.8448632315521628,AOSO2,
protein,6.8,8,20,10.0,0.6640624999999999,BM,
protein,6.8,16,20,7.35,0.9034863945578232,BM,
protein,6.8,32,20,5.6,1.185825892857143,BM,
protein,6.8,64,20,3.69,1.7996273712737128,BM,
protein,6.8,128,20,4.41,1.505810657596372,BM,
protein,6.8,256,20,4.82,1.377723029045643,BM,
protein,6.8,8,20,9.78,0.6790005112474439,BMH-SBNDM,
protein,6.8,16,20,5.81,1.1429647160068845,BMH-SBNDM,
protein,6.8,32,20,5.34,1.243562734082397,BMH-SBNDM,
protein,6.8,64,20,5.74,1.1569033101045294,BMH-SBNDM,
protein,6.8,128,20,4.63,1.4342602591792657,BMH-SBNDM,
protein,6.8,256,20,6.17,1.076276337115073,BMH-SBNDM,
protein,6.8,8,20,11.18,0.5939736135957066,BNDM,
protein,6.8,16,20,7.61,0.8726182654402102,BNDM,
protein,6.8,32,20,4.53,1.465921633554084,BNDM,
protein,6.8,64,20,4.09,1.6236246943765282,BNDM,
protein,6.8,128,20,4.63,1.4342602591792657,BNDM,
protein,6.8,256,20,4.06,1.6356219211822662,BNDM,
protein,6.8,8,20,3.96,1.676925505050505,FAOSO4,FAOSO4
protein,6.8,16,20,3.92,1.6940369897959182,FAOSO4,
protein,6.8,32,20,4.75,1.3980263157894737,FAOSO4,
protein,6.8,64,20,4.44,1.4956362612612613,FAOSO4,
protein,6.8,128,20,3.91,1.6983695652173914,FAOSO4,
protein,6.8,256,20,4.54,1.4626927312775329,FAOSO4,
protein,6.8,8,20,8.84,0.7512019230769231,FS,
protein,6.8,16,20,6.89,0.9638062409288825,FS,
protein,6.8,32,20,5.94,1.1179503367003365,FS,
protein,6.8,64,20,3.57,1.8601190476190477,FS,
protein,6.8,128,20,4.42,1.5024038461538463,FS,
protein,6.8,256,20,4.02,1.6518967661691544,FS,
protein,6.8,8,20,4.11,1.6157238442822381,FSBNDM,
protein,6.8,16,20,3.17,2.094834384858044,FSBNDM,FSBNDM
protein,6.8,32,20,2.83,2.3465106007067136,FSBNDM,FSBNDM
protein,6.8,64,20,2.64,2.5153882575757573,FSBNDM,FSBNDM
protein,6.8,128,20,2.92,2.2741866438356166,FSBNDM,FSBNDM
protein,6.8,256,20,2.9,2.289870689655172,FSBNDM,
protein,6.8,8,20,11.02,0.6025975499092558,HOR,
protein,6.8,16,20,8.19,0.8108211233211233,HOR,
protein,6.8,32,20,5.73,1.1589223385689351,HOR,
protein,6.8,64,20,5.42,1.2252075645756457,HOR,
protein,6.8,128,20,4.8,1.3834635416666667,HOR,
protein,6.8,256,20,5.25,1.2648809523809526,HOR,
protein,6.8,8,20,11.78,0.5637202886247877,KR,
protein,6.8,16,20,13.74,0.4833060407569141,KR,
protein,6.8,32,20,12.64,0.5253659018987341,KR,
protein,6.8,64,20,13.02,0.5100326420890937,KR,
protein,6.8,128,20,12.04,0.551546926910299,KR,
protein,6.8,256,20,12.98,0.5116043913713405,KR,
protein,6.8,8,20,10.1,0.6574876237623762,LBNDM,
protein,6.8,16,20,6.76,0.982340976331361,LBNDM,
protein,6.8,32,20,5.28,1.2576941287878787,LBNDM,
protein,6.8,64,20,3.39,1.958886430678466,LBNDM,
protein,6.8,128,20,2.99,2.2209448160535117,LBNDM,
protein,6.8,256,20,2.68,2.477845149253731,LBNDM,LBNDM
protein,6.8,8,20,8.91,0.7453002244668911,RAITA,
protein,6.8,16,20,5.08,1.3072096456692912,RAITA,
protein,6.8,32,20,4.35,1.5265804597701151,RAITA,
protein,6.8,64,20,5.1,1.3020833333333335,RAITA,
protein,6.8,128,20,4.11,1.6157238442822381,RAITA,
protein,6.8,256,20,4.92,1.3497205284552845,RAITA,
protein,6.8,8,20,9.86,0.6734913793103449,SO,
protein,6.8,16,20,8.86,0.7495062076749436,SO,
protein,6.8,32,20,9.24,0.7186823593073592,SO,
