Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
rand250,50.0,32,250.0,36.75,BM,
rand250,50.0,64,250.0,34.26,BM,
rand250,50.0,128,250.0,29.32,BM,
rand250,50.0,256,250.0,42.70,BM,
rand250,50.0,512,250.0,39.67,BM,
rand250,50.0,1024,250.0,36.97,BM,
rand250,50.0,2,250.0,176.74,BMH-SBNDM,
rand250,50.0,4,250.0,102.43,BMH-SBNDM,
rand250,50.0,8,250.0,60.19,BMH-SBNDM,
rand250,50.0,16,250.0,39.52,BMH-SBNDM,
rand250,50.0,32,250.0,30.93,BMH-SBNDM,
rand250,50.0,64,250.0,31.14,BMH-SBNDM,
rand250,50.0,128,250.0,33.15,BMH-SBNDM,
rand250,50.0,256,250.0,31.18,BMH-SBNDM,
rand250,50.0,512,250.0,29.90,BMH-SBNDM,
rand250,50.0,1024,250.0,32.22,BMH-SBNDM,
rand250,50.0,2,250.0,93.40,BNDM,
rand250,50.0,4,250.0,58.97,BNDM,
rand250,50.0,8,250.0,42.13,BNDM,
rand250,50.0,16,250.0,33.79,BNDM,
rand250,50.0,32,250.0,29.28,BNDM,
rand250,50.0,64,250.0,29.22,BNDM,
rand250,50.0,128,250.0,25.19,BNDM,BNDM
rand250,50.0,256,250.0,27.20,BNDM,
rand250,50.0,512,250.0,27.85,BNDM,
rand250,50.0,1024,250.0,28.26,BNDM,
rand250,50.0,2,250.0,180.66,EBOM,
rand250,50.0,4,250.0,79.96,EBOM,
rand250,50.0,8,250.0,49.11,EBOM,
rand250,50.0,16,250.0,33.73,EBOM,
rand250,50.0,32,250.0,27.59,EBOM,
rand250,50.0,64,250.0,26.29,EBOM,
rand250,50.0,128,250.0,26.44,EBOM,
rand250,50.0,256,250.0,23.62,EBOM,
rand250,50.0,512,250.0,21.27,EBOM,
rand250,50.0,1024,250.0,23.34,EBOM,
rand250,50.0,2,250.0,0.00,FAOSO4,
rand250,50.0,4,250.0,0.00,FAOSO4,
rand250,50.0,8,250.0,45.62,FAOSO4,
rand250,50.0,16,250.0,46.78,FAOSO4,
rand250,50.0,32,250.0,52.11,FAOSO4,
rand250,50.0,64,250.0,51.17,FAOSO4,
rand250,50.0,128,250.0,50.06,FAOSO4,
rand250,50.0,256,250.0,54.98,FAOSO4,
rand250,50.0,512,250.0,51.17,FAOSO4,
rand250,50.0,1024,250.0,53.35,FAOSO4,
rand250,50.0,2,250.0,128.48,FJS,
rand250,50.0,4,250.0,93.08,FJS,
rand250,50.0,8,250.0,24.26,FJS,FJS
rand250,50.0,16,250.0,75.37,FJS,
rand250,50.0,32,250.0,80.73,FJS,
rand250,50.0,64,250.0,76.19,FJS,
rand250,50.0,128,250.0,70.89,FJS,
rand250,50.0,256,250.0,28.60,FJS,
rand250,50.0,512,250.0,37.04,FJS,
rand250,50.0,1024,250.0,34.47,FJS,
rand250,50.0,2,250.0,177.62,FS,
rand250,50.0,4,250.0,96.44,FS,
rand250,50.0,8,250.0,59.95,FS,
rand250,50.0,16,250.0,40.80,FS,
rand250,50.0,32,250.0,31.58,FS,
rand250,50.0,64,250.0,29.04,FS,
rand250,50.0,128,250.0,29.80,FS,
rand250,50.0,256,250.0,41.52,FS,
rand250,50.0,512,250.0,38.84,FS,
rand250,50.0,1024,250.0,35.57,FS,
rand250,50.0,2,250.0,65.66,FSBNDM,FSBNDM
rand250,50.0,4,250.0,41.73,FSBNDM,FSBNDM
rand250,50.0,8,250.0,32.36,FSBNDM,
rand250,50.0,16,250.0,28.64,FSBNDM,FSBNDM
rand250,50.0,32,250.0,24.51,FSBNDM,FSBNDM
rand250,50.0,64,250.0,26.64,FSBNDM,
rand250,50.0,128,250.0,26.06,FSBNDM,
rand250,50.0,256,250.0,27.21,FSBNDM,
rand250,50.0,512,250.0,26.78,FSBNDM,
rand250,50.0,1024,250.0,28.32,FSBNDM,
rand250,50.0,2,250.0,227.19,HOR,
rand250,50.0,4,250.0,124.36,HOR,
rand250,50.0,8,250.0,72.38,HOR,
rand250,50.0,16,250.0,46.07,HOR,
rand250,50.0,32,250.0,33.40,HOR,
rand250,50.0,64,250.0,31.07,HOR,
rand250,50.0,128,250.0,27.72,HOR,
rand250,50.0,256,250.0,31.46,HOR,
rand250,50.0,512,250.0,34.15,HOR,
rand250,50.0,1024,250.0,34.27,HOR,
rand250,50.0,2,250.0,151.60,KR,
rand250,50.0,4,250.0,147.60,KR,
rand250,50.0,8,250.0,149.21,KR,
rand250,50.0,16,250.0,146.65,KR,
rand250,50.0,32,250.0,145.20,KR,
rand250,50.0,64,250.0,149.90,KR,
rand250,50.0,128,250.0,150.87,KR,
rand250,50.0,256,250.0,149.16,KR,
rand250,50.0,512,250.0,151.11,KR,
rand250,50.0,1024,250.0,154.59,KR,
rand250,50.0,2,250.0,90.61,LBNDM,
rand250,50.0,4,250.0,54.65,LBNDM,
rand250,50.0,8,250.0,42.78,LBNDM,
rand250,50.0,16,250.0,32.92,LBNDM,
rand250,50.0,32,250.0,32.93,LBNDM,
rand250,50.0,64,250.0,28.09,LBNDM,
rand250,50.0,128,250.0,28.07,LBNDM,
rand250,50.0,256,250.0,24.74,LBNDM,
rand250,50.0,512,250.0,25.30,LBNDM,
rand250,50.0,1024,250.0,21.28,LBNDM,LBNDM
rand250,50.0,2,250.0,188.30,RAITA,
rand250,50.0,4,250.0,105.53,RAITA,
rand250,50.0,8,250.0,61.53,RAITA,
rand250,50.0,16,250.0,41.69,RAITA,
rand250,50.0,32,250.0,32.28,RAITA,
rand250,50.0,64,250.0,29.61,RAITA,
rand250,50.0,128,250.0,31.34,RAITA,
rand250,50.0,256,250.0,40.54,RAITA,
rand250,50.0,512,250.0,39.60,RAITA,
rand250,50.0,1024,250.0,36.60,RAITA,
rand250,50.0,2,250.0,121.63,SBNDMQ2,
rand250,50.0,4,250.0,50.98,SBNDMQ2,
rand250,50.0,8,250.0,34.18,SBNDMQ2,
rand250,50.0,16,250.0,28.67,SBNDMQ2,
rand250,50.0,32,250.0,27.33,SBNDMQ2,
rand250,50.0,64,250.0,28.28,SBNDMQ2,
rand250,50.0,128,250.0,25.66,SBNDMQ2,
rand250,50.0,256,250.0,25.16,SBNDMQ2,
rand250,50.0,512,250.0,27.22,SBNDMQ2,
rand250,50.0,1024,250.0,25.78,SBNDMQ2,
rand250,50.0,2,250.0,97.98,SO,
rand250,50.0,4,250.0,98.72,SO,
rand250,50.0,8,250.0,103.70,SO,
rand250,50.0,16,250.0,102.63,SO,
rand250,50.0,32,250.0,100.05,SO,
rand250,50.0,64,250.0,105.66,SO,
rand250,50.0,128,250.0,105.46,SO,
rand250,50.0,256,250.0,102.81,SO,
rand250,50.0,512,250.0,103.01,SO,
rand250,50.0,1024,250.0,104.48,SO,
rand250,50.0,2,250.0,0.00,SSEF,
rand250,50.0,4,250.0,0.00,SSEF,
rand250,50.0,8,250.0,0.00,SSEF,
rand250,50.0,16,250.0,0.00,SSEF,
rand250,50.0,32,250.0,36.96,SSEF,
rand250,50.0,64,250.0,26.04,SSEF,SSEF
rand250,50.0,128,250.0,26.72,SSEF,
rand250,50.0,256,250.0,23.44,SSEF,SSEF
rand250,50.0,512,250.0,20.94,SSEF,SSEF
rand250,50.0,1024,250.0,21.92,SSEF,
rand250,50.0,2,250.0,0.00,TVSBS,
rand250,50.0,4,250.0,0.00,TVSBS,
rand250,50.0,8,250.0,0.00,TVSBS,
rand250,50.0,16,250.0,0.00,TVSBS,
rand250,50.0,32,250.0,0.00,TVSBS,
rand250,50.0,64,250.0,0.00,TVSBS,
rand250,50.0,128,250.0,0.00,TVSBS,
rand250,50.0,256,250.0,0.00,TVSBS,
rand250,50.0,512,250.0,1476.79,TVSBS,
rand250,50.0,1024,250.0,1284.44,TVSBS,
rand250,50.0,2,250.0,188.87,TW,
rand250,50.0,4,250.0,183.31,TW,
rand250,50.0,8,250.0,183.44,TW,
rand250,50.0,16,250.0,184.98,TW,
rand250,50.0,32,250.0,188.69,TW,
rand250,50.0,64,250.0,186.29,TW,
rand250,50.0,128,250.0,180.72,TW,
rand250,50.0,256,250.0,182.31,TW,
rand250,50.0,512,250.0,184.26,TW,
rand250,50.0,1024,250.0,182.50,TW,
protein,1.0,2,64.0,0.00,AOSO2,
protein,1.0,4,64.0,2.06,AOSO2,
protein,1.0,8,64.0,1.44,AOSO2,
protein,1.0,16,64.0,1.72,AOSO2,
protein,1.0,32,64.0,0.88,AOSO2,
protein,1.0,64,64.0,1.68,AOSO2,
protein,1.0,128,64.0,1.50,AOSO2,
protein,1.0,256,64.0,0.95,AOSO2,
protein,1.0,512,64.0,1.88,AOSO2,
protein,1.0,1024,64.0,1.01,AOSO2,
protein,1.0,2,64.0,5.73,BM,
protein,1.0,4,64.0,3.29,BM,
protein,1.0,8,64.0,2.54,BM,
protein,1.0,16,64.0,1.26,BM,
protein,1.0,32,64.0,1.05,BM,
protein,1.0,64,64.0,0.59,BM,
protein,1.0,128,64.0,0.58,BM,
protein,1.0,256,64.0,0.49,BM,
protein,1.0,512,64.0,0.95,BM,
protein,1.0,1024,64.0,0.97,BM,
protein,1.0,2,64.0,3.22,BMH-SBNDM,
protein,1.0,4,64.0,1.73,BMH-SBNDM,
protein,1.0,8,64.0,1.87,BMH-SBNDM,
protein,1.0,16,64.0,0.88,BMH-SBNDM,
protein,1.0,32,64.0,0.99,BMH-SBNDM,
protein,1.0,64,64.0,0.50,BMH-SBNDM,
protein,1.0,128,64.0,0.48,BMH-SBNDM,
protein,1.0,256,64.0,1.03,BMH-SBNDM,
protein,1.0,512,64.0,0.86,BMH-SBNDM,
protein,1.0,1024,64.0,0.56,BMH-SBNDM,
protein,1.0,2,64.0,3.23,BNDM,
protein,1.0,4,64.0,1.33,BNDM,
protein,1.0,8,64.0,1.07,BNDM,
protein,1.0,16,64.0,1.21,BNDM,
protein,1.0,32,64.0,0.90,BNDM,
protein,1.0,64,64.0,0.42,BNDM,
protein,1.0,128,64.0,0.48,BNDM,
protein,1.0,256,64.0,0.48,BNDM,
protein,1.0,512,64.0,0.36,BNDM,BNDM
protein,1.0,1024,64.0,0.42,BNDM,
protein,1.0,2,64.0,1.43,EBOM,
protein,1.0,4,64.0,1.16,EBOM,
protein,1.0,8,64.0,0.45,EBOM,EBOM
protein,1.0,16,64.0,0.38,EBOM,
protein,1.0,32,64.0,0.35,EBOM,
protein,1.0,64,64.0,0.31,EBOM,
protein,1.0,128,64.0,0.32,EBOM,
protein,1.0,256,64.0,0.85,EBOM,
protein,1.0,512,64.0,0.43,EBOM,
protein,1.0,1024,64.0,0.66,EBOM,
protein,1.0,2,64.0,0.00,FAOSO4,
protein,1.0,4,64.0,0.00,FAOSO4,
protein,1.0,8,64.0,0.58,FAOSO4,
protein,1.0,16,64.0,0.80,FAOSO4,
protein,1.0,32,64.0,0.59,FAOSO4,
protein,1.0,64,64.0,0.59,FAOSO4,
protein,1.0,128,64.0,1.13,FAOSO4,
protein,1.0,256,64.0,0.57,FAOSO4,
protein,1.0,512,64.0,0.64,FAOSO4,
protein,1.0,1024,64.0,0.70,FAOSO4,
protein,1.0,2,64.0,1.70,FJS,
protein,1.0,4,64.0,1.11,FJS,
protein,1.0,8,64.0,0.79,FJS,
protein,1.0,16,64.0,0.72,FJS,
protein,1.0,32,64.0,0.63,FJS,
protein,1.0,64,64.0,0.86,FJS,
protein,1.0,128,64.0,0.86,FJS,
protein,1.0,256,64.0,0.69,FJS,
protein,1.0,512,64.0,0.82,FJS,
protein,1.0,1024,64.0,0.75,FJS,
protein,1.0,2,64.0,3.29,FS,
protein,1.0,4,64.0,2.32,FS,
protein,1.0,8,64.0,1.34,FS,
protein,1.0,16,64.0,1.11,FS,
protein,1.0,32,64.0,0.51,FS,
protein,1.0,64,64.0,0.46,FS,
protein,1.0,128,64.0,0.39,FS,
protein,1.0,256,64.0,0.57,FS,
protein,1.0,512,64.0,0.39,FS,
protein,1.0,1024,64.0,0.77,FS,
protein,1.0,2,64.0,1.28,FSBNDM,FSBNDM
protein,1.0,4,64.0,1.15,FSBNDM,
protein,1.0,8,64.0,0.57,FSBNDM,
protein,1.0,16,64.0,0.35,FSBNDM,
protein,1.0,32,64.0,0.30,FSBNDM,FSBNDM
protein,1.0,64,64.0,0.79,FSBNDM,
protein,1.0,128,64.0,0.29,FSBNDM,FSBNDM
protein,1.0,256,64.0,0.29,FSBNDM,
protein,1.0,512,64.0,0.68,FSBNDM,
protein,1.0,1024,64.0,0.28,FSBNDM,
protein,1.0,2,64.0,6.57,HOR,
protein,1.0,4,64.0,2.23,HOR,
protein,1.0,8,64.0,1.59,HOR,
protein,1.0,16,64.0,0.81,HOR,
protein,1.0,32,64.0,1.00,HOR,
protein,1.0,64,64.0,0.68,HOR,
protein,1.0,128,64.0,0.51,HOR,
protein,1.0,256,64.0,0.64,HOR,
protein,1.0,512,64.0,0.93,HOR,
protein,1.0,1024,64.0,0.53,HOR,
protein,1.0,2,64.0,2.59,KR,
protein,1.0,4,64.0,2.17,KR,
protein,1.0,8,64.0,1.34,KR,
protein,1.0,16,64.0,1.79,KR,
protein,1.0,32,64.0,3.65,KR,
protein,1.0,64,64.0,2.14,KR,
protein,1.0,128,64.0,2.27,KR,
protein,1.0,256,64.0,2.19,KR,
protein,1.0,512,64.0,3.09,KR,
protein,1.0,1024,64.0,3.57,KR,
protein,1.0,2,64.0,1.75,LBNDM,
protein,1.0,4,64.0,1.56,LBNDM,
protein,1.0,8,64.0,2.03,LBNDM,
protein,1.0,16,64.0,1.17,LBNDM,
protein,1.0,32,64.0,0.42,LBNDM,
protein,1.0,64,64.0,0.37,LBNDM,
protein,1.0,128,64.0,0.73,LBNDM,
protein,1.0,256,64.0,0.31,LBNDM,
protein,1.0,512,64.0,0.48,LBNDM,
protein,1.0,1024,64.0,0.74,LBNDM,
protein,1.0,2,64.0,3.94,RAITA,
protein,1.0,4,64.0,1.37,RAITA,
protein,1.0,8,64.0,1.30,RAITA,
protein,1.0,16,64.0,1.15,RAITA,
protein,1.0,32,64.0,0.47,RAITA,
protein,1.0,64,64.0,0.46,RAITA,
protein,1.0,128,64.0,0.91,RAITA,
protein,1.0,256,64.0,0.42,RAITA,
protein,1.0,512,64.0,0.46,RAITA,
protein,1.0,1024,64.0,0.40,RAITA,
protein,1.0,2,64.0,1.40,SBNDMQ2,
protein,1.0,4,64.0,0.65,SBNDMQ2,SBNDMQ2
protein,1.0,8,64.0,0.94,SBNDMQ2,
protein,1.0,16,64.0,0.33,SBNDMQ2,SBNDMQ2
protein,1.0,32,64.0,0.39,SBNDMQ2,
protein,1.0,64,64.0,0.29,SBNDMQ2,SBNDMQ2
protein,1.0,128,64.0,0.29,SBNDMQ2,SBNDMQ2
protein,1.0,256,64.0,0.28,SBNDMQ2,SBNDMQ2
protein,1.0,512,64.0,0.40,SBNDMQ2,
protein,1.0,1024,64.0,0.27,SBNDMQ2,SBNDMQ2
protein,1.0,2,64.0,1.76,SO,
protein,1.0,4,64.0,1.55,SO,
protein,1.0,8,64.0,1.01,SO,
protein,1.0,16,64.0,1.75,SO,
protein,1.0,32,64.0,1.53,SO,
protein,1.0,64,64.0,1.51,SO,
protein,1.0,128,64.0,2.02,SO,
protein,1.0,256,64.0,1.05,SO,
protein,1.0,512,64.0,2.64,SO,
protein,1.0,1024,64.0,1.89,SO,
protein,1.0,2,64.0,0.00,SSEF,
protein,1.0,4,64.0,0.00,SSEF,
protein,1.0,8,64.0,0.00,SSEF,
protein,1.0,16,64.0,0.00,SSEF,
protein,1.0,32,64.0,7.05,SSEF,
protein,1.0,64,64.0,7.26,SSEF,
protein,1.0,128,64.0,5.91,SSEF,
protein,1.0,256,64.0,6.03,SSEF,
protein,1.0,512,64.0,6.68,SSEF,
protein,1.0,1024,64.0,8.09,SSEF,
protein,1.0,2,64.0,136.35,TVSBS,
protein,1.0,4,64.0,113.63,TVSBS,
protein,1.0,8,64.0,63.17,TVSBS,
protein,1.0,16,64.0,39.39,TVSBS,
protein,1.0,32,64.0,35.35,TVSBS,
protein,1.0,64,64.0,40.45,TVSBS,
protein,1.0,128,64.0,18.33,TVSBS,
protein,1.0,256,64.0,22.13,TVSBS,
protein,1.0,512,64.0,33.25,TVSBS,
protein,1.0,1024,64.0,19.30,TVSBS,
protein,1.0,2,64.0,4.44,TW,
protein,1.0,4,64.0,3.04,TW,
protein,1.0,8,64.0,3.34,TW,
protein,1.0,16,64.0,2.47,TW,
protein,1.0,32,64.0,4.03,TW,
protein,1.0,64,64.0,3.38,TW,
protein,1.0,128,64.0,3.51,TW,
protein,1.0,256,64.0,4.92,TW,
protein,1.0,512,64.0,3.65,TW,
protein,1.0,1024,64.0,3.04,TW,
protein,5.0,2,64.0,0.00,AOSO2,
protein,5.0,4,64.0,7.94,AOSO2,
protein,5.0,8,64.0,8.20,AOSO2,
protein,5.0,16,64.0,6.00,AOSO2,
protein,5.0,32,64.0,7.60,AOSO2,
protein,5.0,64,64.0,7.61,AOSO2,
protein,5.0,128,64.0,7.94,AOSO2,
protein,5.0,256,64.0,8.85,AOSO2,
protein,5.0,512,64.0,7.87,AOSO2,
protein,5.0,1024,64.0,7.90,AOSO2,
protein,5.0,2,64.0,30.49,BM,
protein,5.0,4,64.0,16.67,BM,
protein,5.0,8,64.0,10.07,BM,
protein,5.0,16,64.0,5.64,BM,
protein,5.0,32,64.0,4.70,BM,
protein,5.0,64,64.0,4.50,BM,
protein,5.0,128,64.0,3.73,BM,
protein,5.0,256,64.0,3.97,BM,
protein,5.0,512,64.0,4.89,BM,
protein,5.0,1024,64.0,3.92,BM,
protein,5.0,2,64.0,23.33,BMH-SBNDM,
protein,5.0,4,64.0,11.91,BMH-SBNDM,
protein,5.0,8,64.0,5.99,BMH-SBNDM,
protein,5.0,16,64.0,6.07,BMH-SBNDM,
protein,5.0,32,64.0,4.07,BMH-SBNDM,
protein,5.0,64,64.0,3.12,BMH-SBNDM,
protein,5.0,128,64.0,3.95,BMH-SBNDM,
protein,5.0,256,64.0,4.09,BMH-SBNDM,
protein,5.0,512,64.0,2.89,BMH-SBNDM,
protein,5.0,1024,64.0,4.39,BMH-SBNDM,
protein,5.0,2,64.0,16.86,BNDM,
protein,5.0,4,64.0,12.35,BNDM,
protein,5.0,8,64.0,10.06,BNDM,
protein,5.0,16,64.0,6.14,BNDM,
protein,5.0,32,64.0,3.78,BNDM,
protein,5.0,64,64.0,2.70,BNDM,
protein,5.0,128,64.0,5.02,BNDM,
protein,5.0,256,64.0,3.74,BNDM,
protein,5.0,512,64.0,4.62,BNDM,
protein,5.0,1024,64.0,3.50,BNDM,
protein,5.0,2,64.0,11.15,EBOM,
protein,5.0,4,64.0,4.68,EBOM,
protein,5.0,8,64.0,3.51,EBOM,
protein,5.0,16,64.0,3.07,EBOM,
protein,5.0,32,64.0,2.15,EBOM,
protein,5.0,64,64.0,2.02,EBOM,
protein,5.0,128,64.0,2.42,EBOM,
protein,5.0,256,64.0,2.91,EBOM,
protein,5.0,512,64.0,2.09,EBOM,
protein,5.0,1024,64.0,2.45,EBOM,EBOM
protein,5.0,2,64.0,0.00,FAOSO4,
protein,5.0,4,64.0,0.00,FAOSO4,
protein,5.0,8,64.0,4.51,FAOSO4,
protein,5.0,16,64.0,3.64,FAOSO4,
protein,5.0,32,64.0,3.74,FAOSO4,
protein,5.0,64,64.0,5.79,FAOSO4,
protein,5.0,128,64.0,5.34,FAOSO4,
protein,5.0,256,64.0,5.35,FAOSO4,
protein,5.0,512,64.0,4.43,FAOSO4,
protein,5.0,1024,64.0,5.80,FAOSO4,
protein,5.0,2,64.0,25.11,FJS,
protein,5.0,4,64.0,2.47,FJS,FJS
protein,5.0,8,64.0,3.46,FJS,
protein,5.0,16,64.0,2.67,FJS,FJS
protein,5.0,32,64.0,3.28,FJS,
protein,5.0,64,64.0,3.18,FJS,
protein,5.0,128,64.0,2.08,FJS,
protein,5.0,256,64.0,12.17,FJS,
protein,5.0,512,64.0,2.28,FJS,
protein,5.0,1024,64.0,2.93,FJS,
protein,5.0,2,64.0,20.74,FS,
protein,5.0,4,64.0,12.50,FS,
protein,5.0,8,64.0,7.95,FS,
protein,5.0,16,64.0,4.77,FS,
protein,5.0,32,64.0,4.80,FS,
protein,5.0,64,64.0,4.19,FS,
protein,5.0,128,64.0,3.97,FS,
protein,5.0,256,64.0,3.01,FS,
protein,5.0,512,64.0,4.53,FS,
protein,5.0,1024,64.0,3.23,FS,
protein,5.0,2,64.0,9.97,FSBNDM,
protein,5.0,4,64.0,5.82,FSBNDM,
protein,5.0,8,64.0,4.20,FSBNDM,
protein,5.0,16,64.0,3.11,FSBNDM,
protein,5.0,32,64.0,1.94,FSBNDM,FSBNDM
protein,5.0,64,64.0,3.47,FSBNDM,
protein,5.0,128,64.0,2.69,FSBNDM,
protein,5.0,256,64.0,2.13,FSBNDM,
protein,5.0,512,64.0,2.45,FSBNDM,
protein,5.0,1024,64.0,3.43,FSBNDM,
protein,5.0,2,64.0,29.10,HOR,
protein,5.0,4,64.0,15.31,HOR,
protein,5.0,8,64.0,10.70,HOR,
protein,5.0,16,64.0,6.05,HOR,
protein,5.0,32,64.0,4.89,HOR,
protein,5.0,64,64.0,3.68,HOR,
protein,5.0,128,64.0,3.70,HOR,
protein,5.0,256,64.0,4.64,HOR,
protein,5.0,512,64.0,3.80,HOR,
protein,5.0,1024,64.0,3.65,HOR,
protein,5.0,2,64.0,15.32,KR,
protein,5.0,4,64.0,14.27,KR,
protein,5.0,8,64.0,13.68,KR,
protein,5.0,16,64.0,14.57,KR,
protein,5.0,32,64.0,15.15,KR,
protein,5.0,64,64.0,14.55,KR,
protein,5.0,128,64.0,15.53,KR,
protein,5.0,256,64.0,13.61,KR,
protein,5.0,512,64.0,14.83,KR,
protein,5.0,1024,64.0,14.01,KR,
protein,5.0,2,64.0,15.20,LBNDM,
protein,5.0,4,64.0,10.67,LBNDM,
protein,5.0,8,64.0,9.29,LBNDM,
protein,5.0,16,64.0,6.46,LBNDM,
protein,5.0,32,64.0,3.06,LBNDM,
protein,5.0,64,64.0,2.94,LBNDM,
protein,5.0,128,64.0,2.05,LBNDM,LBNDM
protein,5.0,256,64.0,1.99,LBNDM,
protein,5.0,512,64.0,2.27,LBNDM,
protein,5.0,1024,64.0,3.08,LBNDM,
protein,5.0,2,64.0,20.57,RAITA,
protein,5.0,4,64.0,12.08,RAITA,
protein,5.0,8,64.0,8.03,RAITA,
protein,5.0,16,64.0,4.90,RAITA,
protein,5.0,32,64.0,4.09,RAITA,
protein,5.0,64,64.0,2.78,RAITA,
protein,5.0,128,64.0,4.02,RAITA,
protein,5.0,256,64.0,3.17,RAITA,
protein,5.0,512,64.0,3.15,RAITA,
protein,5.0,1024,64.0,2.70,RAITA,
protein,5.0,2,64.0,11.52,SBNDMQ2,
protein,5.0,4,64.0,4.38,SBNDMQ2,
protein,5.0,8,64.0,3.04,SBNDMQ2,SBNDMQ2
protein,5.0,16,64.0,3.02,SBNDMQ2,
protein,5.0,32,64.0,2.00,SBNDMQ2,
protein,5.0,64,64.0,1.55,SBNDMQ2,SBNDMQ2
protein,5.0,128,64.0,2.68,SBNDMQ2,
protein,5.0,256,64.0,1.94,SBNDMQ2,SBNDMQ2
protein,5.0,512,64.0,1.87,SBNDMQ2,SBNDMQ2
protein,5.0,1024,64.0,3.04,SBNDMQ2,
protein,5.0,2,64.0,6.81,SO,SO
protein,5.0,4,64.0,10.08,SO,
protein,5.0,8,64.0,9.04,SO,
protein,5.0,16,64.0,8.97,SO,
protein,5.0,32,64.0,10.03,SO,
protein,5.0,64,64.0,9.18,SO,
protein,5.0,128,64.0,11.65,SO,
protein,5.0,256,64.0,11.31,SO,
protein,5.0,512,64.0,9.36,SO,
protein,5.0,1024,64.0,9.58,SO,
protein,5.0,2,64.0,0.00,SSEF,
protein,5.0,4,64.0,0.00,SSEF,
protein,5.0,8,64.0,0.00,SSEF,
protein,5.0,16,64.0,0.00,SSEF,
protein,5.0,32,64.0,36.09,SSEF,
protein,5.0,64,64.0,37.27,SSEF,
protein,5.0,128,64.0,36.78,SSEF,
protein,5.0,256,64.0,36.16,SSEF,
protein,5.0,512,64.0,38.23,SSEF,
protein,5.0,1024,64.0,36.15,SSEF,
protein,5.0,2,64.0,867.47,TVSBS,
protein,5.0,4,64.0,604.82,TVSBS,
protein,5.0,8,64.0,348.42,TVSBS,
protein,5.0,16,64.0,206.14,TVSBS,
protein,5.0,32,64.0,170.70,TVSBS,
protein,5.0,64,64.0,245.54,TVSBS,
protein,5.0,128,64.0,167.57,TVSBS,
protein,5.0,256,64.0,120.39,TVSBS,
protein,5.0,512,64.0,160.19,TVSBS,
protein,5.0,1024,64.0,171.98,TVSBS,
protein,5.0,2,64.0,24.55,TW,
protein,5.0,4,64.0,23.73,TW,
protein,5.0,8,64.0,20.93,TW,
protein,5.0,16,64.0,23.25,TW,
protein,5.0,32,64.0,20.43,TW,
protein,5.0,64,64.0,20.95,TW,
protein,5.0,128,64.0,20.60,TW,
protein,5.0,256,64.0,20.76,TW,
protein,5.0,512,64.0,20.83,TW,
protein,5.0,1024,64.0,20.02,TW,
protein,10.0,2,64.0,0.00,AOSO2,
protein,10.0,4,64.0,16.37,AOSO2,
protein,10.0,8,64.0,13.48,AOSO2,
protein,10.0,16,64.0,15.42,AOSO2,
protein,10.0,32,64.0,15.30,AOSO2,
protein,10.0,64,64.0,16.80,AOSO2,
protein,10.0,128,64.0,16.50,AOSO2,
protein,10.0,256,64.0,16.47,AOSO2,
protein,10.0,512,64.0,17.84,AOSO2,
protein,10.0,1024,64.0,14.44,AOSO2,
protein,10.0,2,64.0,61.00,BM,
protein,10.0,4,64.0,31.73,BM,
protein,10.0,8,64.0,21.72,BM,
protein,10.0,16,64.0,14.52,BM,
protein,10.0,32,64.0,9.91,BM,
protein,10.0,64,64.0,8.68,BM,
protein,10.0,128,64.0,8.19,BM,
protein,10.0,256,64.0,8.52,BM,
protein,10.0,512,64.0,8.99,BM,
protein,10.0,1024,64.0,8.34,BM,
protein,10.0,2,64.0,42.05,BMH-SBNDM,
protein,10.0,4,64.0,23.55,BMH-SBNDM,
protein,10.0,8,64.0,14.63,BMH-SBNDM,
protein,10.0,16,64.0,10.31,BMH-SBNDM,
protein,10.0,32,64.0,8.75,BMH-SBNDM,
protein,10.0,64,64.0,8.56,BMH-SBNDM,
protein,10.0,128,64.0,8.03,BMH-SBNDM,
protein,10.0,256,64.0,7.82,BMH-SBNDM,
protein,10.0,512,64.0,9.58,BMH-SBNDM,
protein,10.0,1024,64.0,7.53,BMH-SBNDM,
protein,10.0,2,64.0,32.60,BNDM,
protein,10.0,4,64.0,24.47,BNDM,
protein,10.0,8,64.0,20.44,BNDM,
protein,10.0,16,64.0,12.96,BNDM,
protein,10.0,32,64.0,7.71,BNDM,
protein,10.0,64,64.0,7.65,BNDM,
protein,10.0,128,64.0,7.13,BNDM,
protein,10.0,256,64.0,6.86,BNDM,
protein,10.0,512,64.0,7.25,BNDM,
protein,10.0,1024,64.0,6.27,BNDM,
protein,10.0,2,64.0,24.16,EBOM,
protein,10.0,4,64.0,10.30,EBOM,
protein,10.0,8,64.0,6.83,EBOM,EBOM
protein,10.0,16,64.0,4.67,EBOM,EBOM
protein,10.0,32,64.0,5.35,EBOM,
protein,10.0,64,64.0,4.90,EBOM,EBOM
protein,10.0,128,64.0,4.30,EBOM,EBOM
protein,10.0,256,64.0,4.58,EBOM,EBOM
protein,10.0,512,64.0,4.59,EBOM,
protein,10.0,1024,64.0,4.26,EBOM,EBOM
protein,10.0,2,64.0,0.00,FAOSO4,
protein,10.0,4,64.0,0.00,FAOSO4,
protein,10.0,8,64.0,10.57,FAOSO4,
protein,10.0,16,64.0,8.36,FAOSO4,
