Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
italianTexts,1.0,8,104,1.08,BM,
italianTexts,1.0,16,104,1.2,BM,
italianTexts,1.0,32,104,0.54,BM,
italianTexts,1.0,64,104,0.94,BM,
italianTexts,1.0,128,104,0.38,BM,
italianTexts,1.0,256,104,0.36,BM,
italianTexts,1.0,8,104,1.26,BMH-SBNDM,
italianTexts,1.0,16,104,0.54,BMH-SBNDM,
italianTexts,1.0,32,104,0.44,BMH-SBNDM,
italianTexts,1.0,64,104,0.42,BMH-SBNDM,
italianTexts,1.0,128,104,1.38,BMH-SBNDM,
italianTexts,1.0,256,104,0.44,BMH-SBNDM,
italianTexts,1.0,8,104,0.96,BNDM,
italianTexts,1.0,16,104,0.68,BNDM,
italianTexts,1.0,32,104,0.47,BNDM,
italianTexts,1.0,64,104,0.87,BNDM,
italianTexts,1.0,128,104,0.87,BNDM,
italianTexts,1.0,256,104,0.42,BNDM,
italianTexts,1.0,8,104,0.52,FAOSO4,
italianTexts,1.0,16,104,0.33,FAOSO4,FAOSO4
italianTexts,1.0,32,104,0.45,FAOSO4,
italianTexts,1.0,64,104,1.32,FAOSO4,
italianTexts,1.0,128,104,0.83,FAOSO4,
italianTexts,1.0,256,104,0.36,FAOSO4,
italianTexts,1.0,8,104,0.81,FS,
italianTexts,1.0,16,104,0.57,FS,
italianTexts,1.0,32,104,0.44,FS,
italianTexts,1.0,64,104,0.37,FS,
italianTexts,1.0,128,104,0.32,FS,
italianTexts,1.0,256,104,0.34,FS,
italianTexts,1.0,8,104,0.43,FSBNDM,FSBNDM
italianTexts,1.0,16,104,0.45,FSBNDM,
italianTexts,1.0,32,104,0.32,FSBNDM,FSBNDM
italianTexts,1.0,64,104,0.82,FSBNDM,
italianTexts,1.0,128,104,0.3,FSBNDM,
italianTexts,1.0,256,104,0.83,FSBNDM,
italianTexts,1.0,8,104,1.01,HOR,
italianTexts,1.0,16,104,1.2,HOR,
italianTexts,1.0,32,104,0.51,HOR,
italianTexts,1.0,64,104,0.41,HOR,
italianTexts,1.0,128,104,0.36,HOR,
italianTexts,1.0,256,104,0.84,HOR,
italianTexts,1.0,8,104,1.47,KR,
italianTexts,1.0,16,104,1.61,KR,
italianTexts,1.0,32,104,1.05,KR,
italianTexts,1.0,64,104,1.43,KR,
italianTexts,1.0,128,104,1.9,KR,
italianTexts,1.0,256,104,1.52,KR,
italianTexts,1.0,8,104,0.98,LBNDM,
italianTexts,1.0,16,104,0.66,LBNDM,
italianTexts,1.0,32,104,0.57,LBNDM,
italianTexts,1.0,64,104,0.33,LBNDM,LBNDM
italianTexts,1.0,128,104,0.27,LBNDM,LBNDM
italianTexts,1.0,256,104,0.26,LBNDM,LBNDM
italianTexts,1.0,8,104,0.81,RAITA,
italianTexts,1.0,16,104,0.59,RAITA,
italianTexts,1.0,32,104,0.45,RAITA,
italianTexts,1.0,64,104,0.37,RAITA,
italianTexts,1.0,128,104,0.35,RAITA,
italianTexts,1.0,256,104,0.32,RAITA,
italianTexts,1.0,8,104,0.73,SO,
italianTexts,1.0,16,104,1.08,SO,
italianTexts,1.0,32,104,1.22,SO,
italianTexts,1.0,64,104,1.37,SO,
italianTexts,1.0,128,104,0.79,SO,
italianTexts,1.0,256,104,1.24,SO,
italianTexts,1.0,8,104,2.84,TW,
italianTexts,1.0,16,104,3.32,TW,
italianTexts,1.0,32,104,2.39,TW,
italianTexts,1.0,64,104,1.86,TW,
italianTexts,1.0,128,104,2.4,TW,
italianTexts,1.0,256,104,2.28,TW,
italianTexts,2.0,8,113,2.05,AOSO2,
italianTexts,2.0,16,113,1.81,AOSO2,
italianTexts,2.0,32,113,2.16,AOSO2,
italianTexts,2.0,64,113,1.36,AOSO2,
italianTexts,2.0,128,113,1.15,AOSO2,
italianTexts,2.0,256,113,1.65,AOSO2,
italianTexts,2.0,8,113,4.15,BM,
italianTexts,2.0,16,113,2.42,BM,
italianTexts,2.0,32,113,1.06,BM,
italianTexts,2.0,64,113,1.83,BM,
italianTexts,2.0,128,113,0.75,BM,
italianTexts,2.0,256,113,1.17,BM,
italianTexts,2.0,8,113,1.49,BMH-SBNDM,
italianTexts,2.0,16,113,1.64,BMH-SBNDM,
italianTexts,2.0,32,113,0.83,BMH-SBNDM,
italianTexts,2.0,64,113,1.33,BMH-SBNDM,
italianTexts,2.0,128,113,1.8,BMH-SBNDM,
italianTexts,2.0,256,113,0.81,BMH-SBNDM,
italianTexts,2.0,8,113,2.85,BNDM,
italianTexts,2.0,16,113,1.81,BNDM,
italianTexts,2.0,32,113,1.34,BNDM,
italianTexts,2.0,64,113,1.25,BNDM,
italianTexts,2.0,128,113,1.23,BNDM,
italianTexts,2.0,256,113,0.73,BNDM,
italianTexts,2.0,8,113,0.99,FAOSO4,FAOSO4
italianTexts,2.0,16,113,1.13,FAOSO4,
italianTexts,2.0,32,113,0.71,FAOSO4,FAOSO4
italianTexts,2.0,64,113,1.22,FAOSO4,
italianTexts,2.0,128,113,1.23,FAOSO4,
italianTexts,2.0,256,113,1.28,FAOSO4,
italianTexts,2.0,8,113,2.62,FS,
italianTexts,2.0,16,113,1.11,FS,
italianTexts,2.0,32,113,1.41,FS,
italianTexts,2.0,64,113,0.75,FS,
italianTexts,2.0,128,113,1.13,FS,
italianTexts,2.0,256,113,1.15,FS,
italianTexts,2.0,8,113,1.33,FSBNDM,
italianTexts,2.0,16,113,0.75,FSBNDM,FSBNDM
italianTexts,2.0,32,113,1.05,FSBNDM,
italianTexts,2.0,64,113,0.58,FSBNDM,FSBNDM
italianTexts,2.0,128,113,0.57,FSBNDM,FSBNDM
italianTexts,2.0,256,113,0.59,FSBNDM,FSBNDM
italianTexts,2.0,8,113,2.91,HOR,
italianTexts,2.0,16,113,1.38,HOR,
italianTexts,2.0,32,113,1.45,HOR,
italianTexts,2.0,64,113,0.84,HOR,
italianTexts,2.0,128,113,0.83,HOR,
italianTexts,2.0,256,113,1.28,HOR,
italianTexts,2.0,8,113,3.19,KR,
italianTexts,2.0,16,113,3.12,KR,
italianTexts,2.0,32,113,3.36,KR,
italianTexts,2.0,64,113,3.36,KR,
italianTexts,2.0,128,113,3.34,KR,
italianTexts,2.0,256,113,4.0,KR,
italianTexts,2.0,8,113,3.08,LBNDM,
italianTexts,2.0,16,113,1.85,LBNDM,
italianTexts,2.0,32,113,0.76,LBNDM,
italianTexts,2.0,64,113,0.62,LBNDM,
italianTexts,2.0,128,113,1.03,LBNDM,
italianTexts,2.0,256,113,1.03,LBNDM,
italianTexts,2.0,8,113,1.89,RAITA,
italianTexts,2.0,16,113,1.15,RAITA,
italianTexts,2.0,32,113,1.33,RAITA,
italianTexts,2.0,64,113,0.83,RAITA,
italianTexts,2.0,128,113,1.08,RAITA,
italianTexts,2.0,256,113,1.45,RAITA,
italianTexts,2.0,8,113,2.01,SO,
italianTexts,2.0,16,113,1.48,SO,
italianTexts,2.0,32,113,2.43,SO,
italianTexts,2.0,64,113,2.05,SO,
italianTexts,2.0,128,113,2.38,SO,
italianTexts,2.0,256,113,1.91,SO,
italianTexts,2.0,8,113,5.94,TW,
italianTexts,2.0,16,113,5.86,TW,
italianTexts,2.0,32,113,5.78,TW,
italianTexts,2.0,64,113,4.95,TW,
italianTexts,2.0,128,113,4.73,TW,
italianTexts,2.0,256,113,4.07,TW,
italianTexts,4.0,8,116,4.53,AOSO2,
italianTexts,4.0,16,116,4.29,AOSO2,
italianTexts,4.0,32,116,4.05,AOSO2,
italianTexts,4.0,64,116,3.85,AOSO2,
italianTexts,4.0,128,116,3.81,AOSO2,
italianTexts,4.0,256,116,3.8,AOSO2,
italianTexts,4.0,8,116,7.59,BM,
italianTexts,4.0,16,116,5.68,BM,
italianTexts,4.0,32,116,3.16,BM,
italianTexts,4.0,64,116,2.84,BM,
italianTexts,4.0,128,116,3.09,BM,
italianTexts,4.0,256,116,2.38,BM,
italianTexts,4.0,8,116,3.93,BMH-SBNDM,
italianTexts,4.0,16,116,4.03,BMH-SBNDM,
italianTexts,4.0,32,116,2.6,BMH-SBNDM,
italianTexts,4.0,64,116,2.74,BMH-SBNDM,
italianTexts,4.0,128,116,2.85,BMH-SBNDM,
italianTexts,4.0,256,116,2.59,BMH-SBNDM,
italianTexts,4.0,8,116,6.65,BNDM,
italianTexts,4.0,16,116,4.31,BNDM,
italianTexts,4.0,32,116,2.17,BNDM,
italianTexts,4.0,64,116,3.0,BNDM,
italianTexts,4.0,128,116,2.27,BNDM,
italianTexts,4.0,256,116,1.96,BNDM,
italianTexts,4.0,8,116,3.86,FAOSO4,
italianTexts,4.0,16,116,1.81,FAOSO4,
italianTexts,4.0,32,116,1.7,FAOSO4,
italianTexts,4.0,64,116,2.4,FAOSO4,
italianTexts,4.0,128,116,2.16,FAOSO4,
italianTexts,4.0,256,116,1.96,FAOSO4,
italianTexts,4.0,8,116,4.57,FS,
italianTexts,4.0,16,116,2.69,FS,
italianTexts,4.0,32,116,2.21,FS,
italianTexts,4.0,64,116,2.98,FS,
italianTexts,4.0,128,116,3.06,FS,
italianTexts,4.0,256,116,2.85,FS,
italianTexts,4.0,8,116,2.52,FSBNDM,FSBNDM
italianTexts,4.0,16,116,1.36,FSBNDM,FSBNDM
italianTexts,4.0,32,116,1.14,FSBNDM,FSBNDM
italianTexts,4.0,64,116,1.63,FSBNDM,FSBNDM
italianTexts,4.0,128,116,1.88,FSBNDM,
italianTexts,4.0,256,116,1.69,FSBNDM,
italianTexts,4.0,8,116,5.59,HOR,
italianTexts,4.0,16,116,4.54,HOR,
italianTexts,4.0,32,116,2.97,HOR,
italianTexts,4.0,64,116,2.63,HOR,
italianTexts,4.0,128,116,2.41,HOR,
italianTexts,4.0,256,116,1.4,HOR,HOR
italianTexts,4.0,8,116,7.35,KR,
italianTexts,4.0,16,116,6.82,KR,
italianTexts,4.0,32,116,8.99,KR,
italianTexts,4.0,64,116,6.9,KR,
italianTexts,4.0,128,116,8.05,KR,
italianTexts,4.0,256,116,7.6,KR,
italianTexts,4.0,8,116,5.77,LBNDM,
italianTexts,4.0,16,116,4.52,LBNDM,
italianTexts,4.0,32,116,3.02,LBNDM,
italianTexts,4.0,64,116,1.7,LBNDM,
italianTexts,4.0,128,116,1.65,LBNDM,LBNDM
italianTexts,4.0,256,116,1.59,LBNDM,
italianTexts,4.0,8,116,5.62,RAITA,
italianTexts,4.0,16,116,3.23,RAITA,
italianTexts,4.0,32,116,2.33,RAITA,
italianTexts,4.0,64,116,2.45,RAITA,
italianTexts,4.0,128,116,2.95,RAITA,
italianTexts,4.0,256,116,2.26,RAITA,
italianTexts,4.0,8,116,4.18,SO,
italianTexts,4.0,16,116,5.75,SO,
italianTexts,4.0,32,116,5.71,SO,
italianTexts,4.0,64,116,4.69,SO,
italianTexts,4.0,128,116,3.79,SO,
italianTexts,4.0,256,116,3.83,SO,
italianTexts,4.0,8,116,13.91,TW,
italianTexts,4.0,16,116,13.2,TW,
italianTexts,4.0,32,116,12.62,TW,
italianTexts,4.0,64,116,9.4,TW,
italianTexts,4.0,128,116,9.31,TW,
italianTexts,4.0,256,116,10.56,TW,
englishTexts,1.0,8,62,0.56,AOSO2,AOSO2
englishTexts,1.0,16,62,1.6,AOSO2,
englishTexts,1.0,32,62,0.68,AOSO2,
englishTexts,1.0,64,62,0.57,AOSO2,
englishTexts,1.0,128,62,0.58,AOSO2,
englishTexts,1.0,256,62,1.14,AOSO2,
englishTexts,1.0,8,62,1.53,BM,
englishTexts,1.0,16,62,0.69,BM,
englishTexts,1.0,32,62,0.58,BM,
englishTexts,1.0,64,62,0.43,BM,
englishTexts,1.0,128,62,0.37,BM,
englishTexts,1.0,256,62,0.38,BM,
englishTexts,1.0,8,62,1.27,BMH-SBNDM,
englishTexts,1.0,16,62,1.42,BMH-SBNDM,
englishTexts,1.0,32,62,0.5,BMH-SBNDM,
englishTexts,1.0,64,62,0.9,BMH-SBNDM,
englishTexts,1.0,128,62,0.99,BMH-SBNDM,
englishTexts,1.0,256,62,1.02,BMH-SBNDM,
englishTexts,1.0,8,62,1.99,BNDM,
englishTexts,1.0,16,62,1.24,BNDM,
englishTexts,1.0,32,62,0.52,BNDM,
englishTexts,1.0,64,62,0.9,BNDM,
englishTexts,1.0,128,62,0.41,BNDM,
englishTexts,1.0,256,62,0.42,BNDM,
englishTexts,1.0,8,62,0.99,FAOSO4,
englishTexts,1.0,16,62,0.5,FAOSO4,
englishTexts,1.0,32,62,0.39,FAOSO4,FAOSO4
englishTexts,1.0,64,62,0.83,FAOSO4,
englishTexts,1.0,128,62,0.92,FAOSO4,
englishTexts,1.0,256,62,0.93,FAOSO4,
englishTexts,1.0,8,62,1.28,FS,
englishTexts,1.0,16,62,0.72,FS,
englishTexts,1.0,32,62,0.47,FS,
englishTexts,1.0,64,62,0.91,FS,
englishTexts,1.0,128,62,0.32,FS,
englishTexts,1.0,256,62,0.33,FS,
englishTexts,1.0,8,62,0.95,FSBNDM,
englishTexts,1.0,16,62,0.4,FSBNDM,FSBNDM
englishTexts,1.0,32,62,0.85,FSBNDM,
englishTexts,1.0,64,62,0.83,FSBNDM,
englishTexts,1.0,128,62,0.81,FSBNDM,
englishTexts,1.0,256,62,0.32,FSBNDM,FSBNDM
englishTexts,1.0,8,62,1.15,HOR,
englishTexts,1.0,16,62,1.17,HOR,
englishTexts,1.0,32,62,0.5,HOR,
englishTexts,1.0,64,62,0.41,HOR,
englishTexts,1.0,128,62,0.35,HOR,
englishTexts,1.0,256,62,0.34,HOR,
englishTexts,1.0,8,62,1.42,KR,
englishTexts,1.0,16,62,1.55,KR,
englishTexts,1.0,32,62,0.92,KR,
englishTexts,1.0,64,62,1.63,KR,
englishTexts,1.0,128,62,0.91,KR,
englishTexts,1.0,256,62,1.42,KR,
englishTexts,1.0,8,62,1.0,LBNDM,
englishTexts,1.0,16,62,1.2,LBNDM,
englishTexts,1.0,32,62,0.42,LBNDM,
englishTexts,1.0,64,62,0.8,LBNDM,
englishTexts,1.0,128,62,0.27,LBNDM,LBNDM
englishTexts,1.0,256,62,0.55,LBNDM,
englishTexts,1.0,8,62,1.27,RAITA,
englishTexts,1.0,16,62,0.57,RAITA,
englishTexts,1.0,32,62,0.45,RAITA,
englishTexts,1.0,64,62,0.38,RAITA,RAITA
englishTexts,1.0,128,62,0.82,RAITA,
englishTexts,1.0,256,62,0.32,RAITA,RAITA
englishTexts,1.0,8,62,1.21,SO,
englishTexts,1.0,16,62,0.77,SO,
englishTexts,1.0,32,62,1.2,SO,
englishTexts,1.0,64,62,0.67,SO,
englishTexts,1.0,128,62,0.71,SO,
englishTexts,1.0,256,62,0.78,SO,
englishTexts,1.0,8,62,3.42,TW,
englishTexts,1.0,16,62,3.02,TW,
englishTexts,1.0,32,62,2.41,TW,
englishTexts,1.0,64,62,2.32,TW,
englishTexts,1.0,128,62,2.45,TW,
englishTexts,1.0,256,62,1.78,TW,
englishTexts,2.0,8,63,2.16,AOSO2,
englishTexts,2.0,16,63,1.68,AOSO2,
englishTexts,2.0,32,63,1.64,AOSO2,
englishTexts,2.0,64,63,2.29,AOSO2,
englishTexts,2.0,128,63,1.16,AOSO2,
englishTexts,2.0,256,63,1.21,AOSO2,
englishTexts,2.0,8,63,4.13,BM,
englishTexts,2.0,16,63,1.54,BM,
englishTexts,2.0,32,63,1.08,BM,
englishTexts,2.0,64,63,1.05,BM,
englishTexts,2.0,128,63,0.77,BM,
englishTexts,2.0,256,63,1.23,BM,
englishTexts,2.0,8,63,2.06,BMH-SBNDM,
englishTexts,2.0,16,63,2.13,BMH-SBNDM,
englishTexts,2.0,32,63,1.82,BMH-SBNDM,
englishTexts,2.0,64,63,1.36,BMH-SBNDM,
englishTexts,2.0,128,63,0.86,BMH-SBNDM,
englishTexts,2.0,256,63,1.39,BMH-SBNDM,
englishTexts,2.0,8,63,2.6,BNDM,
englishTexts,2.0,16,63,3.06,BNDM,
englishTexts,2.0,32,63,1.4,BNDM,
englishTexts,2.0,64,63,1.39,BNDM,
englishTexts,2.0,128,63,0.85,BNDM,
englishTexts,2.0,256,63,1.33,BNDM,
englishTexts,2.0,8,63,2.52,FAOSO4,
englishTexts,2.0,16,63,0.88,FAOSO4,FAOSO4
englishTexts,2.0,32,63,1.18,FAOSO4,
englishTexts,2.0,64,63,0.83,FAOSO4,
englishTexts,2.0,128,63,1.2,FAOSO4,
englishTexts,2.0,256,63,1.24,FAOSO4,
englishTexts,2.0,8,63,2.22,FS,
englishTexts,2.0,16,63,1.68,FS,
englishTexts,2.0,32,63,0.9,FS,
englishTexts,2.0,64,63,1.25,FS,
englishTexts,2.0,128,63,0.68,FS,
englishTexts,2.0,256,63,0.67,FS,
englishTexts,2.0,8,63,1.97,FSBNDM,FSBNDM
englishTexts,2.0,16,63,1.32,FSBNDM,
englishTexts,2.0,32,63,1.15,FSBNDM,
englishTexts,2.0,64,63,0.75,FSBNDM,FSBNDM
englishTexts,2.0,128,63,0.67,FSBNDM,
englishTexts,2.0,256,63,0.68,FSBNDM,
englishTexts,2.0,8,63,2.78,HOR,
englishTexts,2.0,16,63,1.42,HOR,
englishTexts,2.0,32,63,1.05,HOR,
englishTexts,2.0,64,63,0.89,HOR,
englishTexts,2.0,128,63,0.72,HOR,
englishTexts,2.0,256,63,0.69,HOR,
englishTexts,2.0,8,63,3.34,KR,
englishTexts,2.0,16,63,3.52,KR,
englishTexts,2.0,32,63,3.42,KR,
englishTexts,2.0,64,63,2.62,KR,
englishTexts,2.0,128,63,2.87,KR,
englishTexts,2.0,256,63,3.99,KR,
englishTexts,2.0,8,63,3.59,LBNDM,
englishTexts,2.0,16,63,2.37,LBNDM,
englishTexts,2.0,32,63,0.9,LBNDM,
englishTexts,2.0,64,63,1.18,LBNDM,
englishTexts,2.0,128,63,0.53,LBNDM,LBNDM
englishTexts,2.0,256,63,0.6,LBNDM,LBNDM
englishTexts,2.0,8,63,2.12,RAITA,
englishTexts,2.0,16,63,2.13,RAITA,
englishTexts,2.0,32,63,0.88,RAITA,RAITA
englishTexts,2.0,64,63,0.88,RAITA,
englishTexts,2.0,128,63,1.17,RAITA,
englishTexts,2.0,256,63,0.66,RAITA,
englishTexts,2.0,8,63,2.47,SO,
englishTexts,2.0,16,63,2.03,SO,
englishTexts,2.0,32,63,3.06,SO,
englishTexts,2.0,64,63,2.36,SO,
englishTexts,2.0,128,63,1.46,SO,
englishTexts,2.0,256,63,2.95,SO,
englishTexts,2.0,8,63,7.57,TW,
englishTexts,2.0,16,63,7.37,TW,
englishTexts,2.0,32,63,7.48,TW,
englishTexts,2.0,64,63,5.07,TW,
englishTexts,2.0,128,63,4.25,TW,
englishTexts,2.0,256,63,4.2,TW,
englishTexts,4.0,8,88,4.37,AOSO2,
englishTexts,4.0,16,88,3.86,AOSO2,
englishTexts,4.0,32,88,4.28,AOSO2,
englishTexts,4.0,64,88,4.28,AOSO2,
englishTexts,4.0,128,88,4.4,AOSO2,
englishTexts,4.0,256,88,4.15,AOSO2,
englishTexts,4.0,8,88,6.35,BM,
englishTexts,4.0,16,88,4.77,BM,
englishTexts,4.0,32,88,4.15,BM,
englishTexts,4.0,64,88,2.82,BM,
englishTexts,4.0,128,88,2.63,BM,
englishTexts,4.0,256,88,2.36,BM,
englishTexts,4.0,8,88,5.22,BMH-SBNDM,
englishTexts,4.0,16,88,3.63,BMH-SBNDM,
englishTexts,4.0,32,88,2.21,BMH-SBNDM,
englishTexts,4.0,64,88,2.74,BMH-SBNDM,
englishTexts,4.0,128,88,2.78,BMH-SBNDM,
englishTexts,4.0,256,88,3.17,BMH-SBNDM,
englishTexts,4.0,8,88,6.86,BNDM,
englishTexts,4.0,16,88,4.29,BNDM,
englishTexts,4.0,32,88,2.87,BNDM,
englishTexts,4.0,64,88,2.72,BNDM,
englishTexts,4.0,128,88,2.64,BNDM,
englishTexts,4.0,256,88,1.83,BNDM,
englishTexts,4.0,8,88,3.75,FAOSO4,
englishTexts,4.0,16,88,1.34,FAOSO4,FAOSO4
englishTexts,4.0,32,88,1.93,FAOSO4,FAOSO4
englishTexts,4.0,64,88,2.93,FAOSO4,
englishTexts,4.0,128,88,2.1,FAOSO4,
englishTexts,4.0,256,88,3.23,FAOSO4,
englishTexts,4.0,8,88,4.19,FS,
englishTexts,4.0,16,88,2.73,FS,
englishTexts,4.0,32,88,3.37,FS,
englishTexts,4.0,64,88,1.57,FS,
englishTexts,4.0,128,88,1.85,FS,
englishTexts,4.0,256,88,1.77,FS,
englishTexts,4.0,8,88,2.86,FSBNDM,FSBNDM
englishTexts,4.0,16,88,2.1,FSBNDM,
englishTexts,4.0,32,88,1.93,FSBNDM,FSBNDM
englishTexts,4.0,64,88,1.84,FSBNDM,
englishTexts,4.0,128,88,1.34,FSBNDM,
englishTexts,4.0,256,88,1.91,FSBNDM,
englishTexts,4.0,8,88,7.47,HOR,
englishTexts,4.0,16,88,3.92,HOR,
englishTexts,4.0,32,88,3.3,HOR,
englishTexts,4.0,64,88,3.18,HOR,
englishTexts,4.0,128,88,1.99,HOR,
englishTexts,4.0,256,88,2.38,HOR,
englishTexts,4.0,8,88,7.43,KR,
englishTexts,4.0,16,88,7.81,KR,
englishTexts,4.0,32,88,7.98,KR,
englishTexts,4.0,64,88,7.02,KR,
englishTexts,4.0,128,88,7.16,KR,
englishTexts,4.0,256,88,6.38,KR,
englishTexts,4.0,8,88,7.22,LBNDM,
englishTexts,4.0,16,88,4.22,LBNDM,
englishTexts,4.0,32,88,3.31,LBNDM,
englishTexts,4.0,64,88,1.28,LBNDM,LBNDM
englishTexts,4.0,128,88,1.13,LBNDM,LBNDM
englishTexts,4.0,256,88,0.98,LBNDM,LBNDM
englishTexts,4.0,8,88,5.16,RAITA,
englishTexts,4.0,16,88,3.3,RAITA,
englishTexts,4.0,32,88,2.82,RAITA,
englishTexts,4.0,64,88,3.17,RAITA,
englishTexts,4.0,128,88,2.43,RAITA,
englishTexts,4.0,256,88,1.74,RAITA,
englishTexts,4.0,8,88,6.01,SO,
englishTexts,4.0,16,88,5.32,SO,
englishTexts,4.0,32,88,5.01,SO,
englishTexts,4.0,64,88,5.15,SO,
englishTexts,4.0,128,88,5.63,SO,
englishTexts,4.0,256,88,4.29,SO,
englishTexts,4.0,8,88,14.81,TW,
englishTexts,4.0,16,88,13.89,TW,
englishTexts,4.0,32,88,12.62,TW,
englishTexts,4.0,64,88,12.59,TW,
englishTexts,4.0,128,88,10.72,TW,
englishTexts,4.0,256,88,9.51,TW,
englishTexts,8.0,8,114,6.69,AOSO2,
englishTexts,8.0,16,114,8.49,AOSO2,
englishTexts,8.0,32,114,8.01,AOSO2,
englishTexts,8.0,64,114,7.39,AOSO2,
englishTexts,8.0,128,114,10.06,AOSO2,
englishTexts,8.0,256,114,7.05,AOSO2,
englishTexts,8.0,8,114,13.88,BM,
englishTexts,8.0,16,114,10.51,BM,
englishTexts,8.0,32,114,7.53,BM,
englishTexts,8.0,64,114,5.9,BM,
englishTexts,8.0,128,114,5.92,BM,
englishTexts,8.0,256,114,5.54,BM,
englishTexts,8.0,8,114,10.84,BMH-SBNDM,
englishTexts,8.0,16,114,8.09,BMH-SBNDM,
englishTexts,8.0,32,114,5.28,BMH-SBNDM,
englishTexts,8.0,64,114,5.35,BMH-SBNDM,
englishTexts,8.0,128,114,5.86,BMH-SBNDM,
englishTexts,8.0,256,114,4.63,BMH-SBNDM,
englishTexts,8.0,8,114,15.26,BNDM,
englishTexts,8.0,16,114,6.98,BNDM,
englishTexts,8.0,32,114,4.15,BNDM,
englishTexts,8.0,64,114,4.4,BNDM,
englishTexts,8.0,128,114,6.71,BNDM,
englishTexts,8.0,256,114,6.02,BNDM,
englishTexts,8.0,8,114,6.0,FAOSO4,
englishTexts,8.0,16,114,4.54,FAOSO4,FAOSO4
englishTexts,8.0,32,114,4.75,FAOSO4,
englishTexts,8.0,64,114,4.01,FAOSO4,
englishTexts,8.0,128,114,5.14,FAOSO4,
englishTexts,8.0,256,114,6.15,FAOSO4,
englishTexts,8.0,8,114,11.8,FS,
englishTexts,8.0,16,114,7.53,FS,
englishTexts,8.0,32,114,6.39,FS,
englishTexts,8.0,64,114,4.14,FS,
englishTexts,8.0,128,114,4.12,FS,
englishTexts,8.0,256,114,3.11,FS,FS
englishTexts,8.0,8,114,5.47,FSBNDM,FSBNDM
englishTexts,8.0,16,114,5.13,FSBNDM,
englishTexts,8.0,32,114,3.01,FSBNDM,FSBNDM
englishTexts,8.0,64,114,3.76,FSBNDM,
englishTexts,8.0,128,114,3.44,FSBNDM,
englishTexts,8.0,256,114,4.38,FSBNDM,
englishTexts,8.0,8,114,13.66,HOR,
englishTexts,8.0,16,114,9.87,HOR,
englishTexts,8.0,32,114,6.8,HOR,
englishTexts,8.0,64,114,3.66,HOR,HOR
englishTexts,8.0,128,114,2.75,HOR,HOR
englishTexts,8.0,256,114,4.13,HOR,
englishTexts,8.0,8,114,15.89,KR,
englishTexts,8.0,16,114,14.94,KR,
englishTexts,8.0,32,114,15.64,KR,
englishTexts,8.0,64,114,15.46,KR,
englishTexts,8.0,128,114,15.02,KR,
englishTexts,8.0,256,114,13.12,KR,
englishTexts,8.0,8,114,16.06,LBNDM,
englishTexts,8.0,16,114,8.58,LBNDM,
englishTexts,8.0,32,114,5.6,LBNDM,
englishTexts,8.0,64,114,4.04,LBNDM,
englishTexts,8.0,128,114,3.77,LBNDM,
englishTexts,8.0,256,114,3.27,LBNDM,
englishTexts,8.0,8,114,11.26,RAITA,
englishTexts,8.0,16,114,6.55,RAITA,
englishTexts,8.0,32,114,5.88,RAITA,
englishTexts,8.0,64,114,4.49,RAITA,
englishTexts,8.0,128,114,4.66,RAITA,
englishTexts,8.0,256,114,3.9,RAITA,
englishTexts,8.0,8,114,10.87,SO,
englishTexts,8.0,16,114,11.56,SO,
englishTexts,8.0,32,114,10.9,SO,
englishTexts,8.0,64,114,11.84,SO,
englishTexts,8.0,128,114,12.53,SO,
englishTexts,8.0,256,114,11.48,SO,
englishTexts,8.0,8,114,27.67,TW,
englishTexts,8.0,16,114,29.58,TW,
englishTexts,8.0,32,114,23.92,TW,
englishTexts,8.0,64,114,25.0,TW,
englishTexts,8.0,128,114,20.79,TW,
englishTexts,8.0,256,114,17.6,TW,
englishTexts,16.0,8,134,17.28,AOSO2,
englishTexts,16.0,16,134,16.13,AOSO2,
englishTexts,16.0,32,134,20.47,AOSO2,
englishTexts,16.0,64,134,20.06,AOSO2,
englishTexts,16.0,128,134,18.1,AOSO2,
englishTexts,16.0,256,134,17.33,AOSO2,
englishTexts,16.0,8,134,31.53,BM,
englishTexts,16.0,16,134,20.96,BM,
englishTexts,16.0,32,134,15.91,BM,
englishTexts,16.0,64,134,13.61,BM,
englishTexts,16.0,128,134,9.38,BM,
englishTexts,16.0,256,134,9.25,BM,
englishTexts,16.0,8,134,23.49,BMH-SBNDM,
englishTexts,16.0,16,134,16.97,BMH-SBNDM,
englishTexts,16.0,32,134,11.51,BMH-SBNDM,
englishTexts,16.0,64,134,11.49,BMH-SBNDM,
englishTexts,16.0,128,134,12.5,BMH-SBNDM,
englishTexts,16.0,256,134,12.06,BMH-SBNDM,
englishTexts,16.0,8,134,27.43,BNDM,
englishTexts,16.0,16,134,18.94,BNDM,
englishTexts,16.0,32,134,12.92,BNDM,
englishTexts,16.0,64,134,11.4,BNDM,
englishTexts,16.0,128,134,12.8,BNDM,
englishTexts,16.0,256,134,11.8,BNDM,
englishTexts,16.0,8,134,17.91,FAOSO4,
englishTexts,16.0,16,134,8.98,FAOSO4,FAOSO4
englishTexts,16.0,32,134,11.37,FAOSO4,
englishTexts,16.0,64,134,12.83,FAOSO4,
englishTexts,16.0,128,134,11.13,FAOSO4,
englishTexts,16.0,256,134,10.32,FAOSO4,
